Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
Sep 2012;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Sep 2012;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;2
Sep 2012;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;3
Sep 2012;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Sep 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;1
Sep 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Sep 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Sep 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;3
Sep 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Sep 2012;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
Oct 2012;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;1
Oct 2012;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;3
Oct 2012;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;3
Oct 2012;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Oct 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Oct 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Oct 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Oct 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Oct 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Oct 2012;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Nov 2012;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Nov 2012;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Nov 2012;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;4
Nov 2012;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Nov 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Nov 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Nov 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Nov 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Nov 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Nov 2012;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;11
Dic 2012;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Dic 2012;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Dic 2012;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Dic 2012;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Dic 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Dic 2012;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Dic 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Dic 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Dic 2012;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Dic 2012;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Ene 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Ene 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Ene 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Ene 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Ene 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;5
Ene 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Ene 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Ene 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Ene 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Ene 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;6
Feb 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Feb 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Feb 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Feb 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Feb 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Feb 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Feb 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Feb 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Feb 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Feb 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Mar 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;1
Mar 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Mar 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Mar 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Mar 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Mar 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;3
Mar 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Mar 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Mar 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Mar 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;4
Abr 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;1
Abr 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;3
Abr 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Abr 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Abr 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Abr 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;3
Abr 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Abr 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Abr 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Abr 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;4
May 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;1
May 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;3
May 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;3
May 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
May 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
May 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;2
May 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
May 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
May 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
May 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
Jun 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Jun 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;3
Jun 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;4
Jun 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Jun 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Jun 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;3
Jun 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Jun 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Jun 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Jun 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;1
Jul 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Jul 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Jul 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Jul 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Jul 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Jul 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;3
Jul 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Jul 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Jul 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Jul 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;1
Ago 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Ago 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Ago 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Ago 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Ago 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Ago 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Ago 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Ago 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Ago 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Ago 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;1
Sep 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Sep 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Sep 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Sep 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Sep 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Sep 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Sep 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Sep 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;4
Sep 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Sep 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;1
Oct 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Oct 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Oct 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Oct 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;2
Oct 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Oct 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Oct 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Oct 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Oct 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Oct 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
Nov 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Nov 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Nov 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Nov 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Nov 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Nov 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Nov 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Nov 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;9
Nov 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Nov 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;11
Dic 2013;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Dic 2013;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;12
Dic 2013;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Dic 2013;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Dic 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;8
Dic 2013;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Dic 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Dic 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;13
Dic 2013;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;9
Dic 2013;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;13
Ene 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Ene 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Ene 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Ene 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Ene 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;5
Ene 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Ene 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Ene 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Ene 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Ene 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;5
Feb 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Feb 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Feb 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Feb 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Feb 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;5
Feb 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Feb 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Feb 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Feb 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Feb 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;4
Mar 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Mar 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;8
Mar 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Mar 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Mar 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Mar 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;8
Mar 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Mar 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Mar 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Mar 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;8
Abr 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Abr 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Abr 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Abr 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Abr 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Abr 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;7
Abr 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Abr 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Abr 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Abr 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
May 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
May 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
May 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
May 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
May 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
May 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
May 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
May 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
May 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
May 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;1
Jun 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Jun 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Jun 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Jun 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Jun 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Jun 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Jun 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Jun 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;6
Jun 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Jun 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;1
Jul 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Jul 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Jul 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Jul 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Jul 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Jul 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;7
Jul 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Jul 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Jul 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Jul 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
Ago 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Ago 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
Ago 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Ago 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
Ago 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Ago 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;7
Ago 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;2
Ago 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;7
Ago 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;3
Ago 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
Sep 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Sep 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Sep 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;6
Sep 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Sep 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Sep 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Sep 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Sep 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Sep 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;4
Sep 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
Oct 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Oct 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;4
Oct 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;5
Oct 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;3
Oct 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;4
Oct 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Oct 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;4
Oct 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;5
Oct 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;5
Oct 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;2
Nov 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Nov 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Nov 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;7
Nov 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Nov 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;6
Nov 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Nov 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Nov 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Nov 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Nov 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;7
Dic 2014;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Dic 2014;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;10
Dic 2014;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Dic 2014;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Dic 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;10
Dic 2014;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;6
Dic 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;9
Dic 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;12
Dic 2014;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;11
Dic 2014;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;14
Ene 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;4
Ene 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;12
Ene 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;9
Ene 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;9
Ene 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;7
Ene 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;7
Ene 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;10
Ene 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;14
Ene 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;12
Ene 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;11
Feb 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Feb 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Feb 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Feb 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Feb 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Feb 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;4
Feb 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;5
Feb 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Feb 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;7
Feb 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;13
Mar 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;3
Mar 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;7
Mar 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Mar 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;6
Mar 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;3
Mar 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Mar 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;6
Mar 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;11
Mar 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;8
Mar 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;15
Abr 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
Abr 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;6
Abr 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
Abr 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;5
Abr 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
Abr 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
Abr 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Cuatro Caminos;3
Abr 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;8
Abr 2015;Dióxido de azufre;Urbana de Tráfico;Interior M-30;Plaza de España;6
Abr 2015;Dióxido de azufre;Urbana de Tráfico;Sureste;Moratalaz;9
May 2015;Dióxido de azufre;Suburbana;Noroeste;Casa de Campo;2
May 2015;Dióxido de azufre;Urbana de Fondo;Interior M-30;Plaza del Carmen;5
May 2015;Dióxido de azufre;Urbana de Fondo;Noreste;Sanchinarro;8
May 2015;Dióxido de azufre;Urbana de Fondo;Sureste;Vallecas;4
May 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Farolillo;2
May 2015;Dióxido de azufre;Urbana de Fondo;Suroeste;Villaverde;5
