Mes;Magnitud;Tipo Estación;Zona;Estación;Concentraciones medias mensuales
2012-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;47
2012-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;50
2012-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;47
2012-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;43
2012-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;61
2012-12-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;27
2012-12-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;32
2012-12-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;21
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;45
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;53
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;43
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;55
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;47
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;50
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;49
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;51
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;42
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;55
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;50
2012-12-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;55
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;60
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;52
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;60
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;56
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;61
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;58
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;58
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;56
2012-12-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;67
2013-01-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;26
2013-01-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;25
2013-01-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;21
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;40
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;46
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;37
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;51
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;43
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;47
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;41
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;48
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;36
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;48
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;43
2013-01-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;50
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;54
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;48
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;53
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;50
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;55
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;51
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;56
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;40
2013-01-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;59
2013-02-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;19
2013-02-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;21
2013-02-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;15
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;36
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;43
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;32
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;41
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;36
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;40
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;34
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;40
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;31
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;39
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;36
2013-02-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;42
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;43
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;39
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;48
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;45
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;50
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;50
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;49
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;35
2013-02-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;56
2013-03-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;15
2013-03-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;14
2013-03-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;11
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;25
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;31
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;24
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;33
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;27
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;29
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;25
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;32
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;19
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;28
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;26
2013-03-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;27
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;34
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;33
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;35
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;37
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;40
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;39
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;36
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;25
2013-03-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;41
2013-04-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;13
2013-04-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;13
2013-04-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;14
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;23
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;31
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;22
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;27
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;23
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;24
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;23
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;29
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;21
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;27
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;25
2013-04-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;27
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;30
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;27
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;37
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;33
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;36
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;35
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;30
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;24
2013-04-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;45
2013-05-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;8
2013-05-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;12
2013-05-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;17
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;23
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;31
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;20
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;25
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;22
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;23
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;21
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;27
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;20
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;27
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;25
2013-05-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;26
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;27
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;25
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;35
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;33
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;35
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;36
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;32
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;24
2013-05-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;42
2013-06-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;12
2013-06-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;11
2013-06-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;15
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;20
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;30
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;19
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;23
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;20
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;19
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;18
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;25
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;17
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;23
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;22
2013-06-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;26
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;28
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;24
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;33
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;34
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;32
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;34
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;30
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;23
2013-06-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;43
2013-07-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;15
2013-07-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;16
2013-07-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;22
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;24
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;39
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;23
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;9
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;25
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;24
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;22
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;32
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;19
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;26
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;25
2013-07-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;28
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;36
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;30
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;38
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;41
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;37
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;44
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;38
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;26
2013-07-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;53
2013-08-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;15
2013-08-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;14
2013-08-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;19
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;22
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;34
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;22
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;24
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;24
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;19
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;19
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;29
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;18
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;22
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;24
2013-08-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;27
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;32
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;23
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;29
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;34
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;28
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;36
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;28
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;22
2013-08-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;50
2013-09-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;23
2013-09-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;25
2013-09-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;23
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;34
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;45
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;32
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;37
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;33
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;30
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;30
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;40
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;26
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;34
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;37
2013-09-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;39
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;42
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;40
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;46
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;46
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;42
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;53
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;47
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;32
2013-09-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;61
2013-10-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;27
2013-10-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;28
2013-10-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;19
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;39
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;46
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;32
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;44
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;39
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;40
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;37
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;46
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;31
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;43
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;39
2013-10-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;41
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;48
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;48
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;49
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;53
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;50
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;51
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;49
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;39
2013-10-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;57
2013-11-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;22
2013-11-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;26
2013-11-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;17
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;40
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;48
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;34
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;40
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;34
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Sanchinarro;38
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Tres Olivos;34
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Urbanización Embajada;40
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Ensanche de Vallecas;28
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Sureste;Vallecas;41
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Farolillo;39
2013-11-01;Dióxido de nitrógeno;Urbana de Fondo;Suroeste;Villaverde;42
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Barrio del Pilar;44
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Castellana;42
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Cuatro Caminos;49
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Escuelas Aguirre;50
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de Castilla;47
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Plaza de España;49
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Interior M-30;Ramón y Cajal;44
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Sureste;Moratalaz;40
2013-11-01;Dióxido de nitrógeno;Urbana de Tráfico;Suroeste;Plaza Elíptica;56
2013-12-01;Dióxido de nitrógeno;Suburbana;Noreste;Juan Carlos I;30
2013-12-01;Dióxido de nitrógeno;Suburbana;Noroeste;Casa de Campo;44
2013-12-01;Dióxido de nitrógeno;Suburbana;Noroeste;El Pardo;28
2013-12-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Méndez Álvaro;59
2013-12-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Plaza del Carmen;65
2013-12-01;Dióxido de nitrógeno;Urbana de Fondo;Interior M-30;Retiro;45
2013-12-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Arturo Soria;57
2013-12-01;Dióxido de nitrógeno;Urbana de Fondo;Noreste;Barajas Pueblo;52
